account_code,account_name,type,subsidiary,trandate,tranid,vendor,body_memo,line_memo,department,class,consolidation_classification,amount_functional,type_managerial report,irregular,dept_mgr_report,posting_period,bu_jp_mgr_report,d2c_platform_related,pokkt_sga_allocation_key
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-01,D2C_VEN0062484_2025/11,VEN0062484 育美岡田,,POPUP稼働費用,D2C Solutions,047 N WITH.,Advertising and marketing events,12118,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-01,D2C_VEN0020439_2025/11,VEN0020439 直人高橋,,カメラマン代,D2C Solutions,047 N WITH.,Advertising and marketing events,119843,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendBill,AnyMind Japan Inc,2025-11-01,D2C_VEN0066027_2025/11_2,VEN0066027 修斗杉山,,POPUP稼働・ノベルティ,D2C Solutions,126 TAJEN:T,Advertising and marketing events,50728,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,VendBill,AnyMind Japan Inc,2025-11-01,D2C_VEN0072460_2025/11,VEN0072460 株式会社 CIN GROUP,,ドロップサンプル,D2C Solutions,D2C CR,General expenses,6000,Local,,,2025-11-01,,,
48888,Intercompany Operating Expense Recharge,VendBill,AnyMind Japan Inc,2025-11-01,INVATH0018412,INTVEN0092 AnyMind (Thailand) Limited,202511 Intercompany COS Recharge,"Nawaporn - Biore Avatar Model (15,000 THB)",Influencer Marketing,AnyTag,General expenses,71321,Local,,,2025-11-01,,,
48100,Office Expenses,VendBill,AnyMind Japan Inc,2025-11-01,1000014358,VEN0026489 アドワー株式会社,防犯カメラ月額利用料,防犯カメラ月額利用料,Administration,Not Applicable,General expenses,3000,Local,,,2025-11-01,,,
48160,"Postage, Freight and Courier",VendBill,AnyMind Japan Inc,2025-11-01,251101,VEN0007433 ヤマト運輸株式会社,口座引落-SMBC1226,CA,Brand Commerce & Marketing,BD,General expenses,539842,Local,,,2025-11-01,,,
48160,"Postage, Freight and Courier",VendBill,AnyMind Japan Inc,2025-11-01,251101,VEN0007433 ヤマト運輸株式会社,口座引落-SMBC1226,AnyMind Japan,Administration,Not Applicable,General expenses,71892,Local,,,2025-11-01,,,
48160,"Postage, Freight and Courier",VendBill,AnyMind Japan Inc,2025-11-01,251101,VEN0007433 ヤマト運輸株式会社,口座引落-SMBC1226,コーポレイト,Administration,Not Applicable,General expenses,24560,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJPCF251101,VEN0058362 涼山澤,業務委託費,業務委託費,Finance,Not Applicable,Other outsourced services,76111,Local,,,2025-11-01,,,
48060,Employee Welfare,VendBill,AnyMind Japan Inc,2025-11-01,2812545899,VEN0006183 サントリービバレッジソリューション株式会社,water server,water server,Administration,Not Applicable,General expenses,1459556,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,202512-BIZ210012-1,VEN0003856 株式会社キャスター,IMのSA業務委託費,IMのSA業務委託費,Finance,Not Applicable,Other outsourced services,132000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0003_,VEN0070850 Moji株式会社,,ARC'TERYX _PM支援,DX/AI,DX/AI,Other outsourced services,480000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0005_,VEN0046479 株式会社メイト,,CS3業務支援 11月分,DX/AI,DX/AI,Other outsourced services,450000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0006_,VEN0055952 株式会社阪神コンテンツリンク,,システム処理費用,DX/AI,DX/AI,Other outsourced services,150000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0007_,VEN0046479 株式会社メイト,,サントリーページ制作,DX/AI,DX/AI,Other outsourced services,180000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0008_,VEN0056057 グリーエックス株式会社,,カスタマーサポート業務 2025年11月,DX/AI,DX/AI,Other outsourced services,580000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0010_,VEN0047187 株式会社R6B,,Shopify 月額保守サービス_11月,DX/AI,DX/AI,Other outsourced services,600000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0011_,VEN0047187 株式会社R6B,,Shopify 月額保守サービス_IPサイト_11月,DX/AI,DX/AI,Other outsourced services,600000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0012_,VEN0039036 株式会社PABLO,,11月分ビジネスコーチング,DX/AI,DX/AI,Other outsourced services,200000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0013_,VEN0046479 株式会社メイト,,業務支援 11月分,DX/AI,DX/AI,Other outsourced services,500000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0014_,VEN0050122 リゾラス株式会社,,"サントリーホールディングスカスタムアプリ保守運用
よしもとID連携",DX/AI,DX/AI,Other outsourced services,530000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0015_,VEN0047187 株式会社R6B,,"【要件定義後】calbeeシンガポールサイト_制作見積_0710
_残金半金",DX/AI,DX/AI,Other outsourced services,990000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0016_,VEN0047187 株式会社R6B,,新規サイト制作|カルビーBodyGranola(シンガポール) |カスタムアプリ作成_残金半金,DX/AI,DX/AI,Other outsourced services,1625000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0017_,VEN0043588 合同会社SBR AJP,,Suntory GTMタグ設置サポート,DX/AI,DX/AI,Other outsourced services,50000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0018_,"INTVEN0396 Engawa Co., Ltd.",,業務委託費 2025年11月分,DX/AI,DX/AI,Other outsourced services,1000000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0019_,VEN0046479 株式会社メイト,,コメ兵ホールディングス リスキリング業務支援11月分,DX/AI,DX/AI,Other outsourced services,255000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_個人_0020_,VEN0061779 結衣児島,,TAG LIVE LABEL案件稼働11月分),DX/AI,DX/AI,Other outsourced services,48750,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0021_,VEN0071078 株式会社トラクション,,AnyMind Japan株式会社御中_トラクションご請求書_11月分,DX/AI,DX/AI,Other outsourced services,300000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0022_,VEN0062573 W3-O PTE LTD,,Invoice - AMG020325GC  Calbee Body Granola - Invoice 2,DX/AI,DX/AI,Other outsourced services,806798,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_DXAI_202511_法人_0023_,VEN0062573 W3-O PTE LTD,,Invoice - AMG010625PC Calbee Body Granola Website Asset - Invoice 02,DX/AI,DX/AI,Other outsourced services,1004302,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,FourM Inc,2025-11-01,251031,VEN0036415 将太山下,,StickyNote 2025年10月分,Publisher Growth,PG App,Other outsourced services,855207,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,FourM Inc,2025-11-01,251031,VEN0036415 将太山下,,その他アプリ総収益分,Publisher Growth,PG App,Other outsourced services,4417,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,FourM Inc,2025-11-01,INV-0000000148(251031),VEN0021391 株式会社GENIT,60日,Harajuku Festival ドリームビートレベニューシェア 2025年10月分 業務委託費,Publisher Growth,PG App,Other outsourced services,68342,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,FourM Inc,2025-11-01,20251202-0046(251031),VEN0030763 株式会社TOKYO STUDIO,免税,スマートフォンアプリ保守委託料 2025年10月分,Publisher Growth,PG App,Other outsourced services,180082,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,FourM Inc,2025-11-01,20251202(251031),VEN0038858 株式会社エルフィールド,,ダラチャ（iOS、Android）AppLovin支払い分 2025年10月分,Publisher Growth,PG App,Other outsourced services,686392,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,FourM Inc,2025-11-01,251031,VEN0027146 株式会社Synk,収益分配金,収益分配金 2025年10月分,Publisher Growth,PG Web,Other outsourced services,45954,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,VendCred,AnyMind Japan Inc,2025-11-01,202510-AVC-B-251015088867,VEN0002829 ラクスル株式会社,重複計上するため,FRC パンフレット印刷費用,Brand Commerce & Marketing,Advanced Clinicals,Advertising and marketing events,-4701,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0003_,VEN0052015 株式会社MINORI,,アドバイザー費,Brand Commerce & Marketing,BD,Other outsourced services,500000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0004_,VEN0064669 ノアテックス・ジャパン 有限会社,,11月:案件稼働、コンサルティング費,Brand Commerce & Marketing,BD,Other outsourced services,500000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0005_,VEN0054090 株式会社アジャイル,,新規クライアント営業開発費2025年11月分,Brand Commerce & Marketing,BD,Other outsourced services,1000000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0006_,VEN0054090 株式会社アジャイル,,業務委託費11月分,Brand Commerce & Marketing,BD,Other outsourced services,300000,Local,,,2025-11-01,,,
42610,Other Outsourced Services - recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0007_,VEN0018395 合同会社アイロンワークス,,10月メンター費用3名分,Brand Commerce & Marketing,BD,Other outsourced services,60000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0008_,VEN0071939 Ｌｕｃｉｄｔｒａｄｉｎｇ合同会社,,,Brand Commerce & Marketing,BD,Other outsourced services,200000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0009_,VEN0071421 純平星野,,,Brand Commerce & Marketing,BD,Other outsourced services,3000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0010_,VEN0060788 周平布施,,,Brand Commerce & Marketing,BD,Other outsourced services,151250,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0011_,VEN0071165 玲奈相場,,,Brand Commerce & Marketing,BD,Other outsourced services,38125,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0012_,VEN0071465 美和堀田,,,Brand Commerce & Marketing,BD,Other outsourced services,1500,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0013_,VEN0060706 仁紀宮崎,,,Brand Commerce & Marketing,BD,Other outsourced services,100000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0014_,VEN0069045 マックス未阿　石川,,,Brand Commerce & Marketing,BD,Other outsourced services,18000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0015_,VEN0062479 菜々平林,,,Brand Commerce & Marketing,BD,Other outsourced services,115125,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0016_,VEN0068427 早織荻村,,,Brand Commerce & Marketing,BD,Other outsourced services,51104,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0017_,VEN0069041 菜々小林,,,Brand Commerce & Marketing,BD,Other outsourced services,25500,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0018_,VEN0034430 GUENE JI,,,Brand Commerce & Marketing,BD,Other outsourced services,7600,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0018_,VEN0034430 GUENE JI,,未精算金額(8・9月・10月の精算分),Brand Commerce & Marketing,BD,Other outsourced services,81,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0019_,VEN0059743 さくら　川名,,,Brand Commerce & Marketing,BD,Other outsourced services,142500,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0020_,VEN0062477 亜沙美松本,,,Brand Commerce & Marketing,BD,Other outsourced services,35833,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0021_,VEN0060201 健斗増島,,,Brand Commerce & Marketing,BD,Other outsourced services,97541,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0022_,VEN0066952 光大城,,,Brand Commerce & Marketing,BD,Other outsourced services,207935,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0023_,VEN0062698 薫山崎,,,Brand Commerce & Marketing,BD,Other outsourced services,35416,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0024_,VEN0061009 都荻野,,,Brand Commerce & Marketing,BD,Other outsourced services,36354,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0025_,VEN0070653 龍太佐藤,,,Brand Commerce & Marketing,BD,Other outsourced services,379000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0026_,VEN0070517 千喜布田,,,Brand Commerce & Marketing,BD,Other outsourced services,54000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0027_,VEN0066814 涼子藤吉,,,Brand Commerce & Marketing,BD,Other outsourced services,58000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0028_,VEN0070938 株式会社DOGS,,,Brand Commerce & Marketing,BD,Other outsourced services,500000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0029_,VEN0067146 美紀竹村,,,Brand Commerce & Marketing,BD,Other outsourced services,124778,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0030_,VEN0064941 茜進士,,,Brand Commerce & Marketing,BD,Other outsourced services,84000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_法人_0031_,VEN0060961 株式会社UTS,,,Brand Commerce & Marketing,BD,Other outsourced services,180604,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0032_,VEN0057831 小百合小池,,,Brand Commerce & Marketing,BD,Other outsourced services,152000,Local,,,2025-11-01,,,
42620,Other Outsourced Services - non-recurring service,VendBill,AnyMind Japan Inc,2025-11-01,AJP_SGA_202511_個人_0033_,VEN0068560 大智田中,,,Brand Commerce & Marketing,BD,Other outsourced services,81000,Local,,,2025-11-01,,,
