Unnamed: 0,Profitability by Entity Department,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242
,,,,,,,,,,,,,,,,,,,,,Check,0,,,,,,,,,,,,,,,,,,,Check,0,,,,,,,,,,,,,,,,,,,Check,6.332993507385254e-08,,,,,,,,,,,,,,,,,,,Check,5.960464477539063e-08,,,,,,,,,,,,,,,,,,,Check,1.7881393432617188e-07,,,,,,,,,,,,,,,,,,,Check,2.384185791015625e-07,,,,,,,,,,,,,,,,,,,Check,5.359761416912079e-07,,,,,,,,,,,,,,,,,,,Check,2.384185791015625e-07,,,,,,,,,,,,,,,,,,,Check,-2.3283064365386963e-10,,,,,,,,,,,,,,,,,,,Check,5.960464477539063e-08,,,,,,,,,,,,,,,,,,,Check,0,,,,,,,,,,,,,,,,,,,Check,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SGA Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00,2025-12-01 00:00:00
,Cost Category,,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total,DM,IM,PG,CG,D2C,POKKT,Grove ,LYFT,Engawa,[Dept 1],[Dept 2],[Dept 3],[Dept 4],[Dept 5],[Dept 6],[Dept 7],[Dept 8],[Dept 9],Corporate,Total
,Accounting and professional fee,,0,0,545455,0,67682,0,0,0,0,0,0,0,0,0,0,0,0,0,577745,1190882,0,0,1359999.9999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167745,4527745,0,0,-1001614,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1894254,-2835868,0,0,0,0,78001,0,0,0,0,0,0,0,0,0,0,0,0,0,2210327,2288328,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576782,1597282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904958,2904958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592909,592909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727745,727745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369857,3369857,0,0,3454545,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1383127,4837650,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,37407527,37407505,0,0,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,3999914,3999892
,Advertising and marketing events,,0,311884,52628937,68981,13446174.999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,959761,67415738,0,519937.99999999994,40300552,9882,18145511,0,0,0,0,0,0,0,0,0,0,0,0,0,869659,59845542,0,10147672,50321045,286263,23185963,0,0,0,0,0,0,0,0,0,0,0,0,0,426928,84367871,0,1604651,29406239,5456,13001928,0,0,0,0,0,0,0,0,0,0,0,0,0,126991,44145265,0,2412997,29934295,0,12894223,0,0,0,0,0,0,0,0,0,0,0,0,0,136507,45378022,0,4856916,32123101,0,24036531,0,0,0,0,0,0,0,0,0,0,0,0,0,-3684626,57331922,0,2346819,39803164,12503,23306938,0,0,0,0,0,0,0,0,0,0,0,0,0,61192.99999999999,65530617,0,6515002,34149517,4516,25515151.999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,109162,66293349,0,4690371,27695351,95859,32924122,0,0,0,0,0,0,0,0,0,0,0,0,0,151392,65557095,0,4403506,24072750,19922,32268252,0,0,0,0,0,0,0,0,0,0,0,0,0,4450260,65214690,0,5031345,28395183,67854,62210490,0,0,0,0,0,0,0,0,0,0,0,0,0,2727975,98432847,0,9648858,37049529,0,59380333,0,0,0,0,0,0,0,0,0,0,0,0,0,159992,106238712
,Client Gifts and Entertainment,,0,1191686,584080,0,398979.99999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,38727,2213473,0,917374,538475,20081.999999999996,157891,0,0,0,0,0,0,0,0,0,0,0,0,0,118247,1752069,0,1261734,686844,38669,242663,0,0,0,0,0,0,0,0,0,0,0,0,0,237004.54546,2466914.54546,0,1292901,532214,32643,408332,0,0,0,0,0,0,0,0,0,0,0,0,0,63818,2329908,0,1520306,419357,0,30520,0,0,0,0,0,0,0,0,0,0,0,0,0,24564.909090999998,1994747.909091,0,1577967.9999999998,605163,40000,176270,0,0,0,0,0,0,0,0,0,0,0,0,0,53418.181815,2452819.181815,0,1744797.0000000002,526587,25509,96523,0,0,0,0,0,0,0,0,0,0,0,0,0,32300,2425716,0,2347832,318400,94544,121469,0,0,0,0,0,0,0,0,0,0,0,0,0,471820.8181895,3354065.8181895,0,1837617,643242,195397,50995,0,0,0,0,0,0,0,0,0,0,0,0,0,4727,2731978,0,2123912,495447,103336,308604,0,0,0,0,0,0,0,0,0,0,0,0,0,142025,3173324,0,3566162,618924,129409,76047,0,0,0,0,0,0,0,0,0,0,0,0,0,106620,4497162,0,3263286,1178381,129118,296192,0,0,0,0,0,0,0,0,0,0,0,0,0,33200,4900177
,Depreciation and amortization,,0,0,645833,1327163,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,3648446,5698242,0,0,645833,1327163.0000000002,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,3512013,5561809,0,0,645833,1327163,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,3595788,5645584,0,0,1618055,1327163,69833,0,0,0,0,0,0,0,0,0,0,0,0,0,3602705.9999999995,6617757,0,0,2576388,1327163,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,3562617,7542968,0,0,2576388,1327163,69833,0,0,0,0,0,0,0,0,0,0,0,0,0,3460953,7434337,0,0,2751388,1327163,69833,0,0,0,0,0,0,0,0,0,0,0,0,0,3604363,7752747,0,4225,2906944,1327163,69833,0,0,0,0,0,0,0,0,0,0,0,0,0,3901331,8209496,0,4225,2906944,1327163,69833,0,0,0,0,0,0,0,0,0,0,0,0,0,6386062.999999999,10694228,0,4225,4573611,1327163,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,6109141,12090940,0,4225,4573611,1327163,69833,0,0,0,0,0,0,0,0,0,0,0,0,0,6547846,12522678,0,4225,4573611,1327163,69833,0,0,0,0,0,0,0,0,0,0,0,0,0,6622274,12597106
,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45021533,45021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45021533,45021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45021533,45021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45021533,45021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88988085,88988085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88988085,88988085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90855572.99999999,90855572.99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90855573,90855573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90855573,90855573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72179192,72179192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72179192,72179192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71904245,71904245
,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933402,1933402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871847.9999999998,1871847.9999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810213,1810213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748494,1748494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5821383.000000001,5821383.000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5759043,5759043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5857572,5857572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5786219.999999999,5786219.999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714770,5714770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5643224,5643224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010863,5010863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4724667,4724667
,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357993.00000000006,357993.00000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6108866,6108866
,General expenses,,0,3874140,-375449,82068,5801639,0,0,0,0,0,0,0,0,0,0,0,0,0,4905015,14287413,0,1968110,12745,24682.999999999996,6474469,0,0,0,0,0,0,0,0,0,0,0,0,0,4800878,13280885,0,1944923,422627,103841,5822319,0,0,0,0,0,0,0,0,0,0,0,0,0,8244332,16538042,0,2988711.0000000005,1475606,19781,7117456.000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,7017276.909094,18618830.909094,0,5296696,704029,13077,8690886,0,0,0,0,0,0,0,0,0,0,0,0,0,14529853,29234541,0,3257604,1078646,353427.99999999994,6436108,0,0,0,0,0,0,0,0,0,0,0,0,0,8952241,20078027,0,2966104,669912,12094,12121576,0,0,0,0,0,0,0,0,0,0,0,0,0,6730090.636363,22499776.636363,0,4140721,1054163,17783,14549470,0,0,0,0,0,0,0,0,0,0,0,0,0,29271633.090909,49033770.090909004,0,5274521.999999999,930265,114205,11334447,0,0,0,0,0,0,0,0,0,0,0,0,0,17601089,35254528,0,2496482,1225532,65236,14114812.000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,14836138.000000002,32738200,0,6162918,962763,4183,10162531,0,0,0,0,0,0,0,0,0,0,0,0,0,27633393,44925788,0,8793499,1317340,156500,13046884,0,0,0,0,0,0,0,0,0,0,0,0,0,16484748,39798971
,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86593,86593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347957,347957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944569.0000000002,1944569.0000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224942,224942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224942,224942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224942.00000000003,224942.00000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224942,224942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224942,224942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105670,105670,0,18182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105669.99999999999,123851.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105669.99999999999,105669.99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272508,272508
,IT expenses,,0,1405513,14702028.000000002,15449,21444769.999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,18282058.4545,55849818.454500005,0,1295165,15384274,18821,17735629,0,0,0,0,0,0,0,0,0,0,0,0,0,19415154.27269936,53849043.272699356,0,1471051.3333333337,20109586,59037,27635720,0,0,0,0,0,0,0,0,0,0,0,0,0,16913779.27273,66189173.60606333,0,1568798.3636363638,18477511,23039,25141002.999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,19798930.454542004,65009281.81817836,0,1836563,20014675.999999996,47327,23504672.67850196,0,0,0,0,0,0,0,0,0,0,0,0,0,16920151.534548998,62323390.213050954,0,1263424,17446280,28822,33029708.4010107,0,0,0,0,0,0,0,0,0,0,0,0,0,17971459.2727419,69739693.6737526,0,2684470,17726412,483805,30016229,0,0,0,0,0,0,0,0,0,0,0,0,0,19909577,70820493,0,2589722,17923635,18206,24598405,0,0,0,0,0,0,0,0,0,0,0,0,0,19061653.090924002,64191621.090924,0,3420770,16298399,57992,40869752.49506671,0,0,0,0,0,0,0,0,0,0,0,0,0,16442769,77089682.4950667,0,2688471,16551508,20162,31788414.965372235,0,0,0,0,0,0,0,0,0,0,0,0,0,16966923.72729,68015479.69266224,0,2744101,20135423,103218,33533281.40263196,0,0,0,0,0,0,0,0,0,0,0,0,0,19825836.818141,76341860.22077295,0,2533366,19969191,14838.999999999998,65381458.99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,22450496.909105,110349351.909105
